Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,138.2077710677741,139.1055418917938,136.1428768629911,137.82870483398438,23711200,0.0,0.0
2024-01-03 00:00:00-05:00,136.91098533422976,139.28511148072258,136.7414070696373,138.5768585205078,24212100,0.0,0.0
2024-01-04 00:00:00-05:00,138.07808503747324,138.8162626329432,136.013206087768,136.0531005859375,27137700,0.0,0.0
2024-01-05 00:00:00-05:00,136.4122297517504,136.82122071156556,134.81617563696446,135.39474487304688,22506000,0.0,0.0
2024-01-08 00:00:00-05:00,135.9533506287487,138.66663331922854,135.92342594783966,138.49705505371094,21404000,0.0,0.0
2024-01-09 00:00:00-05:00,138.15790692712233,141.14052714832192,137.80876533381232,140.6018524169922,24759600,0.0,0.0
2024-01-10 00:00:00-05:00,140.65172124675934,142.6467811225999,140.56194720541023,141.92855834960938,21320200,0.0,0.0
2024-01-11 00:00:00-05:00,143.13558590156464,144.86130854836114,140.29261929878493,141.72906494140625,24008700,0.0,0.0
2024-01-12 00:00:00-05:00,142.31759279989257,142.84628244329673,141.46970149495132,142.29763793945312,18768600,0.0,0.0
2024-01-16 00:00:00-05:00,141.6492511157099,143.99345255712072,141.1006066059011,142.13804626464844,22670500,0.0,0.0
2024-01-17 00:00:00-05:00,141.0008762179937,141.48965619253815,138.55691546087,141.12057495117188,20968600,0.0,0.0
2024-01-18 00:00:00-05:00,141.69913454918552,143.8538029262953,141.63928518667123,143.12559509277344,25746400,0.0,0.0
2024-01-19 00:00:00-05:00,144.38249926683608,146.08826706177217,144.02338785404427,146.01844787597656,33300700,0.0,0.0
2024-01-22 00:00:00-05:00,146.73666869592117,148.02347569519503,145.47977115777942,145.62940979003906,32200400,0.0,0.0
2024-01-23 00:00:00-05:00,145.5296501844543,146.8164571791531,145.14061409572213,146.6768035888672,21636100,0.0,0.0
2024-01-24 00:00:00-05:00,148.1730941893782,149.47987122824236,147.73419379084058,148.33270263671875,25233500,0.0,0.0
2024-01-25 00:00:00-05:00,149.69933126147288,152.67196633712035,149.17062636916725,151.494873046875,29149100,0.0,0.0
2024-01-26 00:00:00-05:00,150.72678291168398,152.16321326709544,150.63699364732764,151.8140869140625,26115500,0.0,0.0
2024-01-29 00:00:00-05:00,151.68439824884936,153.40015094080312,151.05594952415154,153.1308135986328,27784300,0.0,0.0
2024-01-30 00:00:00-05:00,152.42257819294665,153.24054483047487,150.81655437736543,151.0858917236328,36331800,0.0,0.0
2024-01-31 00:00:00-05:00,143.2652464897419,143.6443127413388,139.52450917876953,139.7539520263672,71910000,0.0,0.0
2024-02-01 00:00:00-05:00,141.76896062099368,142.70664126888195,140.44224387675817,140.81134033203125,40466500,0.0,0.0
2024-02-02 00:00:00-05:00,138.91601649271684,142.2677177609531,136.16283928781175,142.0283203125,62470600,0.0,0.0
2024-02-05 00:00:00-05:00,142.46722740057706,145.1106755429898,142.42731768082461,143.32508850097656,38505400,0.0,0.0
2024-02-06 00:00:00-05:00,144.29270891487758,145.00096191463203,142.83632363361338,143.74407958984375,29128200,0.0,0.0
2024-02-07 00:00:00-05:00,144.4024392817293,145.26031570222528,143.5744875439518,145.18051147460938,25208900,0.0,0.0
2024-02-08 00:00:00-05:00,145.46980209650724,145.96856709777575,144.74160945656317,145.5496063232422,22563800,0.0,0.0
2024-02-09 00:00:00-05:00,146.31769630961094,149.07088891162394,145.8189312986492,148.63197326660156,26829500,0.0,0.0
2024-02-12 00:00:00-05:00,148.05338940187258,148.9711151048525,147.0059799381014,147.16558837890625,21564100,0.0,0.0
2024-02-13 00:00:00-05:00,144.562036337262,146.3077137233139,143.33507877925894,144.781494140625,27837700,0.0,0.0
2024-02-14 00:00:00-05:00,145.71918239799734,146.15809802786566,143.73409224331098,145.57952880859375,22704200,0.0,0.0
2024-02-15 00:00:00-05:00,142.78643961741403,143.16550587761657,140.11306659794184,142.4173583984375,37590700,0.0,0.0
2024-02-16 00:00:00-05:00,142.6368127876563,142.8363157330974,139.79384634654883,140.17291259765625,31451100,0.0,0.0
2024-02-20 00:00:00-05:00,139.31503811941707,141.72905880046483,139.14545985244132,140.77142333984375,25144700,0.0,0.0
2024-02-21 00:00:00-05:00,141.10060224961128,142.33754481343684,140.3324999595931,142.19789123535156,23315700,0.0,0.0
2024-02-22 00:00:00-05:00,144.57200657768715,144.6418409794599,142.44727816054302,143.7340850830078,27191900,0.0,0.0
2024-02-23 00:00:00-05:00,143.31512368908557,144.32262344211176,143.07571102550065,143.6044158935547,19493800,0.0,0.0
2024-02-26 00:00:00-05:00,141.78891353376895,142.0881755778678,137.0506460356867,137.23020935058594,53641800,0.0,0.0
2024-02-27 00:00:00-05:00,137.6790804679539,138.90603797777104,136.75136974997147,138.53695678710938,33099200,0.0,0.0
2024-02-28 00:00:00-05:00,137.55937112966785,137.669100030709,135.07553134779843,136.0431365966797,37328600,0.0,0.0
2024-02-29 00:00:00-05:00,136.94091815130832,138.5170173889928,136.0630868743448,138.11801147460938,42133000,0.0,0.0
2024-03-01 00:00:00-05:00,138.08806118752165,138.52697679299936,136.58179646972206,136.80125427246094,31119500,0.0,0.0
2024-03-04 00:00:00-05:00,135.32492171789025,135.32492171789025,131.58418426585501,133.0206298828125,55999400,0.0,0.0
2024-03-05 00:00:00-05:00,131.55425842934372,132.91089980888594,130.34724045812987,132.34230041503906,40194800,0.0,0.0
2024-03-06 00:00:00-05:00,132.79117685864767,133.2500473149118,130.52679492025942,131.07542419433594,35318600,0.0,0.0
2024-03-07 00:00:00-05:00,132.4619962452394,134.60669478467972,131.28491820252916,134.04808044433594,37738200,0.0,0.0
